날짜,현재일기,현재기온,이슬점온도,체감온도,강수량,습도,풍향,풍속,해면기압
2015-10-30,-,16.4,-6.6,15.8,0.0,20,북서,15.5,1024.4
2015-10-29,-,19.4,3.5,19.4,0.0,35,북서,6.8,1021.3
2015-10-28,-,18.5,-4.9,18.4,0.0,20,북서,14.4,1019.3
2015-10-27,-,20.2,11.6,20.2,6.0,58,북서,13.3,1007.3
2015-10-26,-,20.0,4.8,20.0,0.0,37,남동,11.2,1020.7
2015-10-25,-,21.0,2.2,21.0,0.0,29,남동,16.9,1024.2
2015-10-24,-,24.0,9.9,24.0,0.0,41,북서,13.3,1016.2
2015-10-23,-,24.4,9.1,24.4,0.0,38,서,6.5,1018.2
2015-10-22,-,21.7,11.1,21.7,0.0,51,동,5.0,1021.7
2015-10-21,-,25.5,12.6,25.5,0.0,45,서,7.6,1017.6
2015-10-20,-,27.1,8.0,27.1,0.0,30,남동,8.3,1016.0
2015-10-19,-,26.8,8.7,26.8,0.0,32,남동,10.8,1016.5
2015-10-18,-,26.3,6.8,26.3,0.0,29,서북서,9.4,1018.6
2015-10-17,-,26.7,7.6,26.7,0.0,30,남남동,10.4,1019.5
2015-10-16,-,23.7,8.9,23.7,0.0,39,북서,5.0,1018.4
2015-10-15,-,24.9,9.5,24.9,0.0,38,남동,12.2,1019.3
2015-10-14,-,24.6,3.8,24.6,0.0,26,서북서,13.0,1019.4
2015-10-13,-,22.2,1.2,22.2,0.0,25,서북서,10.8,1020.0
2015-10-12,-,20.7,2.0,20.7,0.0,29,북서,14.8,1016.2
2015-10-11,-,18.5,0.5,18.4,0.0,30,서,15.1,1013.4
2015-10-10,-,22.2,4.2,22.2,0.0,31,서남서,14.4,1010.2
2015-10-09,-,24.9,5.1,24.9,0.0,28,서북서,8.6,1009.6
2015-10-08,-,24.0,7.5,24.0,0.0,35,북서,5.8,1012.3
2015-10-07,-,26.2,7.7,26.2,0.0,31,남동,8.6,1016.9
2015-10-06,-,26.1,11.4,26.1,0.0,40,남남동,13.3,1019.7
2015-10-05,-,26.1,7.6,26.1,0.0,31,남,8.6,1022.3
2015-10-04,-,25.7,7.2,25.7,0.0,31,남남동,9.7,1024.6
2015-10-03,-,26.0,7.5,26.0,0.0,31,서북서,9.7,1018.7
2015-10-02,-,22.2,-1.8,22.2,0.0,20,북서,14.4,1014.3
2015-10-01,-,25.1,24.2,25.1,26.5,95,서,23.8,998.0
2015-09-30,-,21.5,10.9,67.0,0.0,51,남동,9.4,1023.4
2015-09-29,-,27.8,11.3,74.0,0.0,36,동남동,6.1,1023.4
2015-09-28,-,30.0,5.9,74.0,0.0,22,남동,6.5,1017.9
2015-09-27,-,26.9,14.6,74.0,0.0,47,남동,16.6,1014.0
2015-09-26,-,28.2,17.0,76.0,0.0,51,남,11.5,1009.9
2015-09-25,-,26.1,15.1,73.0,0.0,51,서,4.0,1006.2
2015-09-24,-,22.9,17.5,71.0,1.0,72,북서,6.5,1006.2
2015-09-23,-,19.2,18.5,66.0,1.0,96,북서,10.4,1011.6
2015-09-22,-,26.2,13.9,73.0,0.0,47,남동,18.0,1016.4
2015-09-21,-,28.2,16.1,76.0,0.0,48,남,8.6,1014.0
2015-09-20,-,27.0,15.3,74.0,0.0,49,남남동,10.4,1011.7
2015-09-19,-,26.6,15.6,74.0,0.0,51,남서,7.9,1013.4
2015-09-18,-,26.7,13.4,73.0,0.0,44,남남서,4.7,1016.4
2015-09-17,-,19.7,18.7,67.0,38.5,94,북북서,8.3,1015.2
2015-09-16,-,24.2,13.4,71.0,0.0,51,동,5.0,1016.4
2015-09-15,-,24.8,10.6,71.0,0.0,41,서북서,5.0,1020.4
2015-09-14,-,24.8,7.8,70.0,0.0,34,동북동,6.8,1019.7
2015-09-13,-,25.4,6.0,70.0,0.0,29,서북서,14.0,1016.1
2015-09-12,-,21.9,20.8,71.0,1.5,94,북북서,3.6,1009.2
2015-09-11,-,28.1,12.8,74.0,0.0,39,남서,13.0,1009.9
2015-09-10,-,27.7,9.4,73.0,0.0,32,남남동,12.2,1013.3
2015-09-09,-,28.8,8.4,74.0,0.0,28,서남서,5.4,1013.3
2015-09-08,-,26.6,9.8,72.0,0.0,35,서,9.0,1014.8
2015-09-07,-,27.2,11.2,73.0,0.0,37,서남서,7.6,1011.4
2015-09-06,-,22.5,15.5,70.0,17.5,65,서북서,9.7,1005.5
2015-09-05,-,26.9,15.9,74.0,0.0,51,남동,13.3,1009.9
2015-09-04,-,29.2,17.7,77.0,0.0,50,남남서,9.7,1012.3
2015-09-03,-,26.6,20.4,76.0,0.5,69,서,4.7,1010.0
2015-09-02,-,28.5,19.4,77.0,0.5,58,남동,10.1,1013.2
2015-09-01,-,26.6,18.7,75.0,6.5,62,서북서,10.4,1009.9
2015-08-31,-,28.6,16.8,76.0,0.0,49,남동,8.6,1011.9
2015-08-30,-,30.5,17.5,78.0,0.0,46,남남동,7.6,1011.2
2015-08-29,-,28.0,18.1,76.0,0.0,55,남,5.4,1009.2
2015-08-28,-,29.4,19.7,78.0,0.0,56,남남동,15.5,1007.8
2015-08-27,-,28.8,17.0,77.0,0.0,49,남서,9.7,1007.6
2015-08-26,-,28.0,17.2,76.0,0.0,52,남남동,7.6,1005.7
2015-08-25,-,23.4,22.8,74.0,32.0,97,서북서,12.6,992.4
2015-08-24,-,27.1,18.6,76.0,0.0,60,북서,3.6,1007.1
2015-08-23,-,30.0,20.8,80.0,0.0,58,서남서,6.8,1007.1
2015-08-22,-,28.6,18.3,77.0,0.0,54,서북서,4.3,1005.7
2015-08-21,-,24.4,23.3,75.0,50.0,94,북서,4.0,1003.4
2015-08-20,-,28.0,20.2,77.0,0.0,63,북서,6.5,1009.9
2015-08-19,-,29.9,18.9,78.0,0.0,52,남동,8.6,1013.5
2015-08-18,-,29.1,17.2,77.0,0.0,49,서북서,4.7,1013.3
2015-08-17,-,31.0,16.5,78.0,3.5,42,남남서,3.6,1007.1
2015-08-16,-,31.4,17.6,79.0,0.0,44,남동,18.0,1006.8
2015-08-15,-,32.6,18.3,80.0,0.0,43,남남동,13.7,1008.5
2015-08-14,-,32.0,15.4,79.0,0.0,37,서북서,7.6,1005.6
2015-08-13,-,29.4,19.9,79.0,0.0,57,남남동,16.6,1005.3
2015-08-12,-,24.0,23.6,75.0,6.0,98,북북서,6.8,1003.4
2015-08-11,-,31.0,17.6,79.0,0.0,45,북서,8.6,1007.8
2015-08-10,-,34.2,16.5,81.0,0.0,35,서북서,10.1,1008.4
2015-08-09,-,34.5,21.8,84.0,0.0,48,남남동,16.2,1009.7
2015-08-08,-,35.9,22.1,85.0,0.0,45,남남서,11.9,1013.3
2015-08-07,-,35.7,21.5,84.0,0.0,44,남남서,11.9,1015.1
2015-08-06,-,34.6,21.2,84.0,0.0,46,남,13.0,1011.7
2015-08-05,-,34.7,22.0,84.0,0.0,48,남,11.9,1008.5
2015-08-04,-,32.3,19.5,81.0,0.0,47,서남서,18.0,1008.2
2015-08-03,-,33.4,17.5,81.0,0.0,39,남남서,14.4,1010.8
2015-08-02,-,32.6,21.7,82.0,0.0,53,남서,11.9,1011.7
2015-08-01,-,33.6,22.0,83.0,0.0,51,남동,16.9,1011.3
2015-07-31,-,34.1,23.1,84.0,0.0,53,남남동,13.3,1009.3
2015-07-30,-,32.8,24.2,84.0,0.0,61,남남동,16.2,1009.7
2015-07-29,-,33.2,24.6,85.0,0.0,61,남남동,10.8,1008.1
2015-07-28,-,33.2,21.0,82.0,0.0,49,서북서,11.9,1007.9
2015-07-27,-,32.9,20.4,82.0,0.0,48,서남서,19.1,1007.5
2015-07-26,-,33.5,20.6,82.0,0.0,47,남남동,13.3,1007.8
2015-07-25,-,30.8,19.8,80.0,0.0,52,서남서,11.5,1009.3
2015-07-24,-,26.8,26.1,80.0,1.5,96,남남동,9.0,1008.5
2015-07-23,-,28.1,23.8,80.0,53.5,78,서남서,16.2,1009.7
2015-07-22,-,26.4,26.0,79.0,0.5,98,남남동,7.2,1007.4
2015-07-21,-,28.2,22.8,79.0,3.5,73,남,7.2,1008.1
2015-07-20,-,27.0,21.7,77.0,0.0,73,동,1.8,1009.6
2015-07-19,-,28.0,17.8,76.0,0.1,54,남동,16.2,1011.2
2015-07-18,-,27.3,16.2,75.0,0.0,51,남남동,13.7,1010.2
2015-07-17,-,24.4,13.5,71.0,0.0,51,남동,13.0,1005.5
2015-07-16,-,26.5,14.5,73.0,0.0,48,서북서,9.7,1005.6
2015-07-15,-,28.6,20.8,78.0,0.0,63,북북동,4.7,1005.4
2015-07-14,-,28.5,21.7,79.0,0.0,67,남동,13.3,1004.6
2015-07-13,-,23.7,21.7,74.0,0.0,89,서,16.6,1000.2
2015-07-12,-,24.1,23.7,75.0,22.0,98,동남동,27.7,999.8
2015-07-11,-,28.3,21.5,78.0,0.0,67,남,15.5,1011.4
2015-07-10,-,30.3,20.8,80.0,0.0,57,남남동,8.3,1013.7
2015-07-09,-,26.2,20.9,76.0,14.0,73,서남서,4.3,1015.6
2015-07-08,-,22.4,22.0,72.0,21.0,98,남남동,2.9,1011.8
2015-07-07,-,19.8,19.4,68.0,6.5,98,북서,4.7,1010.9
2015-07-06,-,24.7,16.1,72.0,0.0,59,남동,16.9,1011.7
2015-07-05,-,26.3,16.2,74.0,0.0,54,남,13.3,1011.9
2015-07-04,-,24.2,13.7,71.0,0.0,52,남동,7.6,1010.7
2015-07-03,-,30.4,10.3,76.0,0.0,29,북서,6.5,1004.3
2015-07-02,-,25.9,15.2,73.0,0.0,52,남남동,16.9,1002.7
2015-07-01,-,26.4,19.0,75.0,0.1,64,남남동,16.6,996.4
2015-06-30,-,20.7,20.3,69.0,4.0,98,남남서,4.0,1000.9
2015-06-29,-,29.0,14.7,76.0,0.0,42,남남동,9.0,1007.5
2015-06-28,-,25.7,15.0,73.0,0.0,52,서남서,5.0,1010.9
2015-06-27,-,23.9,15.1,71.0,0.0,58,남동,9.4,1007.2
2015-06-26,-,24.9,22.3,75.0,15.0,86,서북서,5.4,993.6
2015-06-25,-,27.6,15.2,75.0,0.0,47,남동,7.6,1004.4
2015-06-24,-,27.2,14.5,74.0,0.0,46,남동,14.4,1009.6
2015-06-23,-,28.3,14.8,75.0,0.0,44,남동,15.1,1011.2
2015-06-22,-,26.3,16.2,74.0,0.0,54,남남동,16.2,1010.6
2015-06-21,-,24.7,15.8,72.0,0.0,58,남남서,9.4,1010.9
2015-06-20,-,21.9,15.7,69.0,0.5,68,남남동,10.4,1010.2
2015-06-19,-,26.4,14.1,73.0,0.0,47,북북서,4.3,1008.9
2015-06-18,-,25.0,15.0,72.0,0.0,54,서,6.1,1005.6
2015-06-17,-,24.7,13.8,71.0,0.0,51,남동,6.5,1005.7
2015-06-16,-,23.5,18.8,72.0,0.0,75,남,18.0,1006.0
2015-06-15,-,25.1,19.9,74.0,0.0,73,남남동,9.0,1008.4
2015-06-14,-,26.7,18.0,75.0,0.0,59,남동,19.1,1007.2
2015-06-13,-,24.2,19.6,73.0,0.0,76,남동,9.7,1008.6
2015-06-12,-,28.8,16.6,76.0,0.0,48,남남동,16.6,1004.3
2015-06-11,-,23.1,19.6,72.0,0.3,81,남동,10.4,1003.4
2015-06-10,-,30.1,14.6,77.0,0.0,39,남남동,15.8,1008.8
2015-06-09,-,27.5,13.0,74.0,0.0,41,서북서,11.2,1006.8
2015-06-08,-,23.1,17.0,71.0,0.5,69,정온,1.4,1008.1
2015-06-07,-,25.5,10.5,71.0,0.0,39,남남서,8.3,1014.8
2015-06-06,-,24.2,11.8,70.0,0.0,46,남,18.4,1014.4
2015-06-05,-,15.3,12.7,59.0,4.5,85,북북서,4.7,1006.4
2015-06-04,-,27.4,8.2,72.0,0.0,30,남남동,19.8,1010.4
2015-06-03,-,27.2,9.5,72.0,0.0,33,남남동,17.6,1005.2
2015-06-02,-,24.8,17.0,73.0,0.0,62,남남동,12.6,1008.9
2015-06-01,-,27.0,14.3,74.0,0.0,46,남남동,13.3,1010.1
2015-05-31,-,30.2,9.6,75.0,0.0,28,서북서,4.7,1007.5
2015-05-30,-,20.2,16.8,67.0,2.5,81,서북서,8.6,1004.7
2015-05-29,-,29.6,8.6,74.0,0.0,27,남남동,13.0,1007.1
2015-05-28,-,29.7,2.8,73.0,0.0,18,남동,13.7,1009.1
2015-05-27,-,29.9,9.9,75.0,0.0,29,남남동,14.4,1010.3
2015-05-26,-,32.7,3.5,76.0,0.0,16,서,12.6,1009.5
2015-05-25,-,26.3,10.8,72.0,0.0,38,남남동,19.8,1008.1
2015-05-24,-,26.8,7.2,72.0,0.0,29,남남동,16.9,1007.6
2015-05-23,-,26.7,9.0,72.0,0.0,33,남,9.4,1010.7
2015-05-22,-,26.0,8.0,71.0,0.0,32,남동,20.2,1013.6
2015-05-21,-,26.0,8.4,71.0,0.0,33,남남서,11.2,1013.4
2015-05-20,-,24.9,1.0,69.0,0.0,21,서,12.6,1006.4
2015-05-19,-,25.0,15.3,72.0,0.0,55,남남동,13.7,1005.8
2015-05-18,-,14.2,13.8,58.0,14.0,98,북서,5.0,1006.0
2015-05-17,-,24.9,5.6,69.0,0.0,29,남,15.5,1011.8
2015-05-16,-,22.0,14.6,69.0,0.5,63,남남동,14.8,1009.6
2015-05-15,-,21.2,16.9,69.0,0.0,77,남동,16.6,1009.2
2015-05-14,-,24.6,17.0,73.0,0.0,63,남남서,10.8,1009.7
2015-05-13,-,25.3,7.4,70.0,0.0,32,남서,19.1,1007.4
2015-05-12,-,19.7,6.0,64.0,17.5,41,서남서,15.8,1003.0
2015-05-11,-,19.6,9.4,65.0,0.0,52,남남동,14.8,1015.7
2015-05-10,-,23.2,9.5,69.0,0.0,42,남남동,14.4,1018.0
2015-05-09,-,21.1,10.5,67.0,0.3,51,남남동,15.1,1010.9
2015-05-08,-,23.8,4.1,68.0,0.0,28,남,18.7,1013.0
2015-05-07,-,23.8,3.6,68.0,0.0,27,남남동,15.5,1012.1
2015-05-06,-,20.4,7.0,65.0,0.0,42,남남동,11.2,1012.1
2015-05-05,-,22.4,2.4,67.0,0.0,27,남남동,17.6,1010.6
2015-05-04,-,25.3,-5.1,68.0,0.0,13,북서,17.3,1005.9
2015-05-03,-,17.1,16.7,63.0,23.0,98,동남동,10.4,1007.5
2015-05-02,-,26.0,14.7,73.0,0.0,50,남남동,14.8,1013.4
2015-05-01,구름많음,25.0,13.2,72.0,0.0,48,서남서,10.8,1011.2
2015-04-30,-,20.7,13.1,67.0,0.0,62,남동,16.6,1014.0
2015-04-29,-,16.5,15.8,62.0,16.5,96,남동,6.1,1013.8
2015-04-28,-,24.1,10.7,70.0,0.0,43,남남동,16.2,1014.6
2015-04-27,-,26.5,0.9,70.0,0.0,19,남남서,11.5,1016.4
2015-04-26,-,26.4,3.5,70.0,0.0,23,남남동,14.4,1018.0
2015-04-25,-,25.1,-7.4,68.0,0.0,11,서북서,16.9,1019.2
2015-04-24,-,22.0,9.5,67.0,0.0,45,남동,15.8,1018.4
2015-04-23,-,23.1,-1.1,67.0,0.0,20,남남서,11.2,1020.8
2015-04-22,-,22.6,3.6,67.0,0.0,29,남남동,15.8,1016.3
2015-04-21,-,18.8,8.1,64.0,0.0,50,남남동,19.1,1016.0
2015-04-20,-,12.2,10.4,54.0,7.0,89,북북서,5.4,1005.8
2015-04-19,-,15.7,15.3,60.0,19.5,98,동,10.8,1008.1
2015-04-18,-,21.4,-11.5,64.0,0.0,10,남동,13.0,1017.0
2015-04-17,맑음,17.2,-4.1,61.0,0.0,23,서남서,7.9,1016.3
2015-04-16,-,18.6,8.2,63.0,0.0,51,남서,16.2,1008.5
2015-04-15,-,19.0,3.5,63.0,0.0,36,서,16.9,1008.3
2015-04-14,-,15.6,-1.0,59.0,8.5,32,남,16.9,1007.9
2015-04-13,-,12.8,8.2,55.0,12.5,74,서북서,5.0,1015.4
2015-04-12,-,19.0,-8.2,62.0,0.0,15,동,10.8,1023.2
2015-04-11,-,19.5,-2.8,63.0,0.0,22,남동,24.5,1024.5
2015-04-10,-,19.6,0.0,64.0,0.0,27,남동,14.0,1020.2
2015-04-09,-,14.7,1.2,58.0,0.0,40,남동,16.6,1024.2
2015-04-08,-,11.6,1.5,54.0,0.0,50,동,4.7,1026.2
2015-04-07,-,10.6,1.9,53.0,0.0,55,동남동,8.3,1024.0
2015-04-06,-,12.3,10.3,54.0,9.5,88,남서,2.2,1017.0
2015-04-05,-,12.7,8.9,55.0,1.5,78,남,5.0,1014.8
2015-04-04,-,16.2,3.9,60.0,0.0,44,동남동,19.1,1015.1
2015-04-03,-,22.9,11.6,69.0,19.5,49,서북서,13.3,1003.8
2015-04-02,-,16.0,7.9,60.0,0.0,59,남동,16.9,1010.9
2015-04-01,-,12.1,6.1,55.0,0.2,67,동남동,7.6,1016.4
2015-03-31,-,14.3,13.9,13.5,0.2,98,남남동,11.9,1017.0
2015-03-30,-,20.1,2.8,20.1,0.0,32,남남동,19.8,1019.5
2015-03-29,-,21.4,1.0,21.4,0.0,26,북북서,10.8,1015.5
2015-03-28,-,19.5,-4.0,19.5,0.0,20,남남서,10.1,1016.9
2015-03-27,-,19.9,-13.9,19.9,0.0,9,서,11.2,1024.2
2015-03-26,-,18.2,-6.5,18.2,0.0,18,남남서,9.0,1031.4
2015-03-25,-,13.6,-6.6,12.2,0.0,24,남남동,16.9,1034.2
2015-03-24,-,12.1,-16.5,10.4,0.0,12,북서,15.8,1029.8
2015-03-23,-,13.5,-20.2,12.0,0.0,8,북서,16.9,1022.6
2015-03-22,-,18.5,-16.4,18.2,0.0,8,북서,18.7,1017.5
2015-03-21,-,21.8,3.9,21.8,0.0,31,남,6.1,1014.1
2015-03-20,-,21.2,-0.1,21.2,0.0,24,남남동,9.4,1016.4
2015-03-19,-,17.5,8.3,17.5,3.0,55,남,8.3,1013.8
2015-03-18,-,11.4,10.6,11.3,23.5,95,남남동,5.0,1010.7
2015-03-17,-,21.8,-2.8,21.8,0.0,19,남동,15.5,1016.2
2015-03-16,-,20.2,-2.8,20.2,0.0,21,남남동,8.3,1020.0
2015-03-15,-,16.3,-6.7,16.0,0.0,20,남남동,11.9,1020.4
2015-03-14,-,13.6,-15.3,12.5,0.0,12,남,14.0,1022.3
2015-03-13,-,11.5,-1.6,10.4,0.0,40,서북서,10.1,1019.2
2015-03-12,-,10.7,-18.6,9.4,0.0,11,서,10.4,1019.6
2015-03-11,-,7.7,-12.1,4.2,0.0,23,서,23.0,1019.3
2015-03-10,-,4.6,-26.9,0.8,0.0,8,북서,18.4,1020.3
2015-03-09,-,15.9,-9.9,15.0,0.0,16,북서,17.6,1014.0
2015-03-08,-,14.1,-4.1,12.4,0.0,28,남동,21.6,1022.3
2015-03-07,-,14.0,-4.7,13.6,0.0,27,남남서,8.6,1021.2
2015-03-06,-,10.7,-4.9,9.2,0.0,33,남동,11.5,1022.7
2015-03-05,-,8.9,-10.1,7.7,0.0,25,남남서,7.9,1025.6
2015-03-04,-,6.0,-15.9,2.2,0.0,19,북서,21.2,1017.9
2015-03-03,-,3.3,2.8,1.2,9.0,97,서북서,7.9,1012.3
2015-03-02,-,11.0,-13.9,10.0,0.0,16,서남서,9.0,1019.3
2015-03-01,-,8.0,-3.5,5.2,2.0,44,북서,17.3,1016.2
2015-02-28,-,7.5,-3.9,5.9,0.0,44,동남동,8.6,1026.4
2015-02-27,-,4.4,-20.0,1.1,0.0,15,북서,14.4,1025.5
2015-02-26,-,13.5,-7.8,12.1,0.0,22,북서,16.2,1014.5
2015-02-25,-,12.2,-1.0,10.8,0.0,40,남남동,13.3,1018.9
2015-02-24,-,11.4,-14.3,10.0,0.0,15,서북서,11.9,1016.6
2015-02-23,-,10.9,-8.9,9.4,0.0,24,북서,11.9,1017.6
2015-02-22,-,13.9,6.2,12.6,2.0,60,서북서,16.6,1013.7
2015-02-21,-,9.1,7.8,9.1,1.5,92,동남동,4.3,1019.7
2015-02-20,-,11.9,-5.6,10.6,0.0,29,남남동,11.9,1027.2
2015-02-19,-,10.1,-8.5,8.3,0.0,26,서북서,12.6,1025.3
2015-02-18,-,7.6,-6.5,4.9,0.0,36,서북서,15.1,1019.2
2015-02-17,-,8.8,-7.0,6.4,0.0,32,북서,15.5,1013.2
2015-02-16,-,7.5,2.7,7.5,8.5,72,서,2.2,1014.4
2015-02-15,-,8.4,-2.5,8.4,0.0,46,남남서,1.8,1022.1
2015-02-14,-,10.2,-13.1,8.5,0.0,18,서,12.2,1020.8
2015-02-13,-,6.1,-21.2,3.4,0.0,12,북서,13.0,1017.6
2015-02-12,-,8.6,-20.3,6.3,0.0,11,북서,14.0,1009.9
2015-02-11,-,10.5,-5.9,8.7,0.0,31,서,13.3,1012.9
2015-02-10,-,8.9,-10.6,7.1,0.0,24,서,11.5,1017.6
2015-02-09,-,0.7,-27.5,-4.8,0.0,10,서북서,23.4,1026.1
2015-02-08,-,0.9,-27.3,-4.4,0.0,10,북서,22.0,1021.6
2015-02-07,-,9.1,-9.9,6.8,0.0,25,서북서,15.1,1018.8
2015-02-06,-,8.7,-13.0,6.8,0.0,20,북서,11.5,1024.5
2015-02-05,-,6.9,-11.3,3.8,0.0,26,북서,16.9,1020.5
2015-02-04,-,8.9,-9.1,7.0,0.2,27,북서,11.9,1019.7
2015-02-03,-,10.6,-6.2,10.6,0.0,30,서남서,4.7,1027.2
2015-02-02,-,9.9,-10.8,9.0,0.0,22,남서,7.6,1029.1
2015-02-01,-,8.0,-19.7,6.0,0.0,12,서북서,11.2,1030.2
2015-01-31,-,4.2,-18.0,0.6,0.0,18,서북서,16.2,1028.7
2015-01-30,-,6.7,-11.0,2.9,0.0,27,북서,23.0,1020.8
2015-01-29,-,7.4,-2.3,4.8,0.0,50,남동,14.0,1025.4
2015-01-28,-,5.1,-10.6,2.8,0.0,31,북북서,10.1,1025.8
2015-01-27,-,7.9,-9.9,5.5,0.0,27,북서,14.0,1020.2
2015-01-26,-,10.0,7.7,8.4,6.0,86,북서,11.5,1016.5
2015-01-25,-,10.0,-1.4,10.0,0.0,45,서,3.6,1025.6
2015-01-24,-,8.5,-6.1,5.9,0.0,35,서북서,16.6,1024.9
2015-01-23,-,9.0,-6.4,8.2,0.0,33,북서,6.5,1021.6
2015-01-22,-,6.8,-0.4,4.3,2.5,60,북서,12.6,1015.9
2015-01-21,-,7.4,-3.7,6.3,0.0,45,북서,6.5,1020.8
2015-01-20,-,10.1,-8.0,9.7,0.0,27,남남동,5.8,1026.4
2015-01-19,-,9.6,-11.7,7.3,0.0,21,북서,15.8,1020.7
2015-01-18,-,8.3,-16.8,6.8,0.0,15,남남동,9.0,1021.6
2015-01-17,-,5.6,-22.6,1.8,0.0,11,북서,19.8,1025.2
2015-01-16,-,8.5,-5.3,5.7,0.0,37,북서,18.0,1017.4
2015-01-15,-,9.3,-1.4,6.6,0.5,47,북서,18.7,1020.1
2015-01-14,-,5.3,-1.4,3.9,0.5,62,서북서,6.5,1025.3
2015-01-13,-,9.1,-8.9,7.7,0.0,27,서남서,9.0,1033.1
2015-01-12,-,4.9,-14.0,2.0,0.0,24,서북서,13.0,1033.5
2015-01-11,-,9.3,-15.3,6.8,0.0,16,서북서,16.9,1019.7
2015-01-10,-,7.2,-16.2,4.5,0.0,17,서북서,14.8,1022.6
2015-01-09,-,5.1,-12.4,1.6,0.0,27,북서,16.6,1022.9
2015-01-08,-,3.3,-19.4,-0.1,0.0,17,북서,13.7,1022.8
2015-01-07,-,2.5,-28.5,-1.6,0.0,8,북서,16.9,1018.0
2015-01-06,-,9.1,-16.2,6.7,11.5,15,북서,15.8,1011.3
2015-01-05,-,10.4,-3.3,10.4,0.0,38,서북서,2.9,1017.9
2015-01-04,-,10.7,-5.3,9.1,0.0,32,서북서,12.6,1016.6
2015-01-03,-,3.5,-24.3,-0.0,0.0,11,북서,14.4,1022.2
2015-01-02,-,2.1,-15.4,-2.3,0.0,26,북서,17.6,1021.4
2015-01-01,-,-1.4,-25.5,-7.2,0.0,14,북서,21.6,1021.0
